"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"HSLDFWC5","journalArticle","2008","Lovett, B. E.; Taylor, I.","Randomized controlled trials in colorectal disease; a review of recent trials","Colorectal Disease","","1462-8910","10.1111/j.1463-1318.2001.00201.x","http://dx.doi.org/10.1111/j.1463-1318.2001.00201.x","","2008","2023-07-03 03:10:14","2023-07-03 03:10:14","","58–64","","1","3","","","","","","","","","","","","","","","","","Publisher: Wiley Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3YCSXIP9","journalArticle","2008","","Frontmatter","Randomized Controlled Trials","","","10.1002/9780470691922.fmatter","http://dx.doi.org/10.1002/9780470691922.fmatter","","2008","2023-07-03 03:10:14","2023-07-03 03:10:14","","","","","","","","","","","","","","","","","","","","","","Publisher: Blackwell Publishing Ltd Type: book-chapter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NIPI3LEE","journalArticle","2008","","Index","Randomized Controlled Trials","","","10.1002/9780470691922.index","http://dx.doi.org/10.1002/9780470691922.index","","2008","2023-07-03 03:10:15","2023-07-03 03:10:15","","131–136","","","","","","","","","","","","","","","","","","","","Publisher: Blackwell Publishing Ltd Type: book-chapter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4FWV8DSX","journalArticle","2008","Rezai, M. S.; Khotaei, G.; Mamishi, S.; Kheirkhah, M.; Parvaneh, N.","Disseminated Bacillus Calmette-Guerin Infection after BCG Vaccination","Journal of Tropical Pediatrics","","0142-6338","10.1093/tropej/fmn053","http://dx.doi.org/10.1093/tropej/fmn053","","2008","2023-07-03 03:10:15","2023-07-03 03:10:15","","413–416","","6","54","","","","","","","","","","","","","","","","","Publisher: Oxford University Press (OUP) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHLTFULL","journalArticle","2008","","From Trials to Decisions: The Basis of Evidence-Based Health Care","Randomized Controlled Trials","","","10.1002/9780470691922.ch7","http://dx.doi.org/10.1002/9780470691922.ch7","","2008","2023-07-03 03:10:15","2023-07-03 03:10:15","","95–109","","","","","","","","","","","","","","","","","","","","Publisher: Blackwell Publishing Ltd Type: book-chapter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A8ATCBIV","journalArticle","2008","","Reprise: More Musings","Randomized Controlled Trials","","","10.1002/9780470691922.ch9","http://dx.doi.org/10.1002/9780470691922.ch9","","2008","2023-07-03 03:10:15","2023-07-03 03:10:15","","127–129","","","","","","","","","","","","","","","","","","","","Publisher: Blackwell Publishing Ltd Type: book-chapter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BW9HD89H","journalArticle","2008","El-Bahnasy, Abd Elhameed; Farahat, Yasser A.; El-Bendary, Mohamad; Taha, Mohamad R.; El-Damhogy, Mahmoud; Mourad, Sherif","A Randomized Controlled Trail of Bacillus Calmette-Guerin and Botulinum Toxin-A for the Treatment of Refractory Interstitial Cystitis","UroToday International Journal","","1944-5784","10.3834/uij.1944-5784.2008.12.06","http://dx.doi.org/10.3834/uij.1944-5784.2008.12.06","","2008","2023-07-03 03:10:15","2023-07-03 03:10:15","","","","1","2","","","","","","","","","","","","","","","","","Publisher: Digital Science Press (Urotoday International Journal) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AI6CRMI7","journalArticle","2008","Sylvester, Richard J.","Editorial Comment on: Prognostic Factors in Patients with Non–Muscle-Invasive Bladder Cancer Treated with Bacillus Calmette-Guérin: Multivariate Analysis of Data from Four Randomized CUETO Trials","European Urology","","0302-2838","10.1016/j.eururo.2007.10.007","http://dx.doi.org/10.1016/j.eururo.2007.10.007","","2008","2023-07-03 03:10:15","2023-07-03 03:10:15","","1002–1002","","5","53","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HP7L4RIX","journalArticle","2008","","Randomized Controlled Trials","Encyclopedia of Public Health","","","10.1007/978-1-4020-5614-7_2922","http://dx.doi.org/10.1007/978-1-4020-5614-7_2922","","2008","2023-07-03 03:10:15","2023-07-03 03:10:15","","1232–1232","","","","","","","","","","","","","","","","","","","","Publisher: Springer Netherlands Type: book-chapter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"665JD8EZ","journalArticle","2007","Phillips, R.; Ejere, H.; Preston, C.; Asiamah; E","Bacillus Calmette-Guerin (BCG) vaccine for preventing Buruli ulcer","Cochrane Database of Systematic Reviews","","1465-1858","10.1002/14651858.cd003413.pub2","http://dx.doi.org/10.1002/14651858.cd003413.pub2","","2007","2023-07-03 03:10:16","2023-07-03 03:10:16","","","","","","","","","","","","","","","","","","","","","","Publisher: John Wiley & Sons, Ltd Type: reference-entry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SU8P3FLR","journalArticle","2007","Propert, Kathleen Joy; Mayer, Robert; Nickel, J. Curtis; Payne, Christopher K.; Peters, Kenneth M.; Teal, Valerie; Burks, David; Kusek, John W.; Nyberg, Leroy M.; Foster, Harris E.","Did Patients With Interstitial Cystitis Who Failed to Respond to Initial Treatment With Bacillus Calmette-Guerin or Placebo in a Randomized Clinical Trial Benefit From a Second Course of Open Label Bacillus Calmette-Guerin?","Journal of Urology","","0022-5347","10.1016/j.juro.2007.05.052","http://dx.doi.org/10.1016/j.juro.2007.05.052","","2007","2023-07-03 03:10:16","2023-07-03 03:10:16","","886–890","","3","178","","","","","","","","","","","","","","","","","Publisher: Ovid Technologies (Wolters Kluwer Health) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5QTLYKB7","journalArticle","2007","Morris, Peter J.; Monaco, Anthony P.; Mulligan, Jim","Instant Electronic Access to Randomized Controlled Trials (RCT)","Transplantation","","0041-1337","10.1097/01.tp.0000280451.92868.76","http://dx.doi.org/10.1097/01.tp.0000280451.92868.76","","2007","2023-07-03 03:10:16","2023-07-03 03:10:16","","939–939","","8","84","","","","","","","","","","","","","","","","","Publisher: Ovid Technologies (Wolters Kluwer Health) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93P8AZEA","journalArticle","2007","Yates, Jennifer; Stein, Barry","Bladder and Penile Lesions with Inguinal Adenopathy After Intravesical Bacillus Calmette-Guerin (BCG) Treatment","Urology","","0090-4295","10.1016/j.urology.2007.09.044","http://dx.doi.org/10.1016/j.urology.2007.09.044","","2007","2023-07-03 03:10:16","2023-07-03 03:10:16","","1223–1223","","6","70","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIE5BEGR","journalArticle","2007","Hidoussi, Adnen; Slama, Adel; Jaidane, Mehdi; Zakhama, Walid; Youssef, Anis; Sorba, Nabil Ben; Mosbah, Ali F.","Eosinophilic Cystitis Induced by Bacillus Calmette-Guerin (BCG) Intravesical Instillation","Urology","","0090-4295","10.1016/j.urology.2007.07.032","http://dx.doi.org/10.1016/j.urology.2007.07.032","","2007","2023-07-03 03:10:16","2023-07-03 03:10:16","","591–591","","3","70","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JFWN86ZI","journalArticle","2007","","PP-156 Intravesical Instillation of Bacillus Calmette-Guerin for Superficial Bladder cancer : Cost-effectiveness Analysis","The Japanese Journal of Urology","","0021-5287","10.5980/jpnjurol.98.435_4","http://dx.doi.org/10.5980/jpnjurol.98.435_4","","2007","2023-07-03 03:10:16","2023-07-03 03:10:16","","435–435","","2","98","","","","","","","","","","","","","","","","","Publisher: Japanese Urological Association Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NMLVWSU9","journalArticle","2006","Rovner, E. S.","A Randomized Controlled Trial of Intravesical Bacillus Calmette-Guerin for Treatment Refractory Interstitial Cystitis","Yearbook of Urology","","0084-4071","10.1016/s0084-4071(08)70270-7","http://dx.doi.org/10.1016/s0084-4071(08)70270-7","","2006","2023-07-03 03:10:16","2023-07-03 03:10:16","","81–81","","","2006","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P2NSBFWQ","journalArticle","2006","","Bacille Calmette-Guerin (BCG)","Rheumatology and Immunology Therapy","","","10.1007/3-540-29662-x_410","http://dx.doi.org/10.1007/3-540-29662-x_410","","2006","2023-07-03 03:10:16","2023-07-03 03:10:16","","149–150","","","","","","","","","","","","","","","","","","","","Publisher: Springer-Verlag Type: book-chapter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMCTYVZT","journalArticle","2006","","Calmette-Guerin bacillus","Rheumatology and Immunology Therapy","","","10.1007/3-540-29662-x_534","http://dx.doi.org/10.1007/3-540-29662-x_534","","2006","2023-07-03 03:10:16","2023-07-03 03:10:16","","184–184","","","","","","","","","","","","","","","","","","","","Publisher: Springer-Verlag Type: book-chapter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7ESQJMLR","journalArticle","2006","YUSUKE, HATTORI; YOSHINORI, HARA; KENICHI, MATSUURA; AKIO, HASEGAWA","Granulomatous balanoposthitis after intravesical Bacillus-Calmette-Guerin instillation therapy","International Journal of Urology","","0919-8172","10.1111/j.1442-2042.2006.01553.x","http://dx.doi.org/10.1111/j.1442-2042.2006.01553.x","","2006","2023-07-03 03:10:16","2023-07-03 03:10:16","","1361–1363","","10","13","","","","","","","","","","","","","","","","","Publisher: Wiley Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VJ959QBE","journalArticle","2006","Han, Rui Fa; Pan, Jian Gang","Can intravesical bacillus Calmette-Guérin reduce recurrence in patients with superficial bladder cancer? A meta-analysis of randomized trials","Urology","","0090-4295","10.1016/j.urology.2005.12.014","http://dx.doi.org/10.1016/j.urology.2005.12.014","","2006","2023-07-03 03:10:17","2023-07-03 03:10:17","","1216–1223","","6","67","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GJMHLJV2","journalArticle","2005","Sylvester, Richard; Meijden, Adrian P. M. van der; Witjes, J. Alfred; Kurth, Karlheinz","920: Bacillus Calmette-Guerin Versus Chemotherapy in the Intravesical Treatment of Carcinoma in Situ: A Meta-Analysis of the Published Results of Randomized Clinical Trials","Journal of Urology","","0022-5347","10.1016/s0022-5347(18)35076-6","http://dx.doi.org/10.1016/s0022-5347(18)35076-6","","2005","2023-07-03 03:10:17","2023-07-03 03:10:17","","248–249","","4","173","","","","","","","","","","","","","","","","","Publisher: Ovid Technologies (Wolters Kluwer Health) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PM6N5KUT","journalArticle","2005","SYLVESTER, RICHARD J.; MEIJDEN, ADRIAN P. M. van der; WITJES, J. ALFRED; KURTH, KARLHEINZ","BACILLUS CALMETTE-GUERIN VERSUS CHEMOTHERAPY FOR THE INTRAVESICAL TREATMENT OF PATIENTS WITH CARCINOMA IN SITU OF THE BLADDER: A META-ANALYSIS OF THE PUBLISHED RESULTS OF RANDOMIZED CLINICAL TRIALS","Journal of Urology","","0022-5347","10.1097/01.ju.0000162059.64886.1c","http://dx.doi.org/10.1097/01.ju.0000162059.64886.1c","","2005","2023-07-03 03:10:17","2023-07-03 03:10:17","","86–91","","1","174","","","","","","","","","","","","","","","","","Publisher: Ovid Technologies (Wolters Kluwer Health) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BC9QP87Z","journalArticle","2005","Zodpey, S. P.; Ambadekar, N. N.; Thakur, A.","Effectiveness of Bacillus Calmette Guerin (BCG) vaccination in the prevention of leprosy: a population-based case–control study in Yavatmal District, India","Public Health","","0033-3506","10.1016/j.puhe.2004.04.007","http://dx.doi.org/10.1016/j.puhe.2004.04.007","","2005","2023-07-03 03:10:17","2023-07-03 03:10:17","","209–216","","3","119","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8MRS8WKN","journalArticle","2005","Sylvester, R.; Meijden, A. Van der; Witjes, J. A.; Kurth, K.","866Bacillus calmette-guerin versus chemotherapy in thi intravesical treatment of carcinoma in situ: A meta analysis of the published results of randomized clinical trials","European Urology Supplements","","1569-9056","10.1016/s1569-9056(05)80870-x","http://dx.doi.org/10.1016/s1569-9056(05)80870-x","","2005","2023-07-03 03:10:17","2023-07-03 03:10:17","","219–219","","3","4","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YQIFP497","journalArticle","2004","","<i>Bacillus Calmette-Guerin</i>(BCG)","Encyclopedic Dictionary of Genetics, Genomics and Proteomics","","","10.1002/0471684228.egp01154","http://dx.doi.org/10.1002/0471684228.egp01154","","2004","2023-07-03 03:10:17","2023-07-03 03:10:17","","","","","","","","","","","","","","","","","","","","","","Publisher: John Wiley & Sons, Inc. Type: reference-entry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4FWAFWP","journalArticle","2004","Agarwala, Sanjiv S.; Neuberg, Donna; Park, Yuhyun; Kirkwood, John M.","Mature results of a phase III randomized trial of bacillus Calmette-Guerin (BCG) versus observation and BCG plus dacarbazine versus BCG in the adjuvant therapy of American Joint Committee on Cancer Stage I-III melanoma (E1673)","Cancer","","0008-543X","10.1002/cncr.20166","http://dx.doi.org/10.1002/cncr.20166","","2004","2023-07-03 03:10:17","2023-07-03 03:10:17","","1692–1698","","8","100","","","","","","","","","","","","","","","","","Publisher: Wiley Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VSUQIIPJ","journalArticle","2004","Shelley, M. D.; Wilt, T. J.; Court, J.; Coles, B.; Kynaston, H.; Mason, M. D.","Intravesical bacillus Calmette-Guerin is superior to mitomycin C in reducing tumour recurrence in high-risk superficial bladder cancer: a meta-analysis of randomized trials","BJU International","","1464-4096","10.1111/j.1464-410x.2003.04655.x","http://dx.doi.org/10.1111/j.1464-410x.2003.04655.x","","2004","2023-07-03 03:10:17","2023-07-03 03:10:17","","485–490","","4","93","","","","","","","","","","","","","","","","","Publisher: Wiley Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"429UXLAC","journalArticle","2004","Kumar, Rajesh; Singh, Meenu; Kumar, Lata; Vohra, Harpreet","Effect of BCG (Bacillus Calmette Guerin) immunization on prevalence of asthma and allergic disorders in children","Chest","","0012-3692","10.1378/chest.126.4_meetingabstracts.777s","http://dx.doi.org/10.1378/chest.126.4_meetingabstracts.777s","","2004","2023-07-03 03:10:18","2023-07-03 03:10:18","","777–777","","4","126","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WXVLAEBS","journalArticle","2004","DIEHR, P.; CHEN, L.; PATRICK, D.; FENG, Z.; YASUI, Y.","Reliability, effect size, and responsiveness of health status measures in the design of randomized and cluster-randomized trials","Controlled Clinical Trials","","0197-2456","10.1016/j.cct.2004.11.006","http://dx.doi.org/10.1016/j.cct.2004.11.006","","2004","2023-07-03 03:10:18","2023-07-03 03:10:18","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RC2SJA6D","journalArticle","2004","REES, J.; WADE, T.; LEVY, D.; COLFORDJR, J.; HILTON, J.","Changes in beliefs identify unblinding in randomized controlled trials: a method to meet CONSORT guidelines","Controlled Clinical Trials","","0197-2456","10.1016/j.cct.2004.11.001","http://dx.doi.org/10.1016/j.cct.2004.11.001","","2004","2023-07-03 03:10:18","2023-07-03 03:10:18","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PVK9JNR9","journalArticle","2004","Cook, L. A.; Vliet, H. A. A. M. Van; Pun, A.; Gallo, M. F.","Vasectomy techniques for male sterilization: systematic Cochrane review of randomized controlled trials and controlled clinical trials","Human Reproduction","","1460-2350","10.1093/humrep/deh484","http://dx.doi.org/10.1093/humrep/deh484","","2004","2023-07-03 03:10:18","2023-07-03 03:10:18","","2431–2438","","11","19","","","","","","","","","","","","","","","","","Publisher: Oxford University Press (OUP) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JLZDE5WN","journalArticle","2004","Chan, Siew F.; Macaskill, Petra; Irwig, Les; Walter, Stephen D.","Adjustment for baseline measurement error in randomized controlled trials induces bias","Controlled Clinical Trials","","0197-2456","10.1016/j.cct.2004.06.001","http://dx.doi.org/10.1016/j.cct.2004.06.001","","2004","2023-07-03 03:10:18","2023-07-03 03:10:18","","408–416","","4","25","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QXVAAHR5","journalArticle","2004","Hutson, Alan D.; Reid, Mary E.","The utility of partial cross-over designs in early phase randomized prevention trials","Controlled Clinical Trials","","0197-2456","10.1016/j.cct.2004.07.005","http://dx.doi.org/10.1016/j.cct.2004.07.005","","2004","2023-07-03 03:10:18","2023-07-03 03:10:18","","493–501","","5","25","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8JACHD3R","journalArticle","2003","Banerjee, Sube","Randomized controlled trials","Practical Psychiatric Epidemiology","","","10.1093/med/9780198515517.003.0010","http://dx.doi.org/10.1093/med/9780198515517.003.0010","<p>There are three main questions in health care: ‘what is going on?’, ‘why?’ and ‘what do we do about it?’. ‘What is going on?’ forms the basis for clinical assessment including history taking, examination, and diagnosis. The question ‘why?’ underlies all aetiological research from laboratory science to epidemiology. The cross-sectional, case–control and cohort methodologies discussed in other chapters in this book provide the methodology for addressing ‘why?’ questions. However, just as medicine is more than diagnosis it also covers treatment, medical research is more than aetiology: it also necessarily extends to the evaluation of interventions.</p> <p>Aetiological research which cannot be translated into health benefits through new or improved interventions is at best sterile and at worse selfindulgent, begging another important question: ‘so what?’. Flawed evaluations of interventions can be even more problematic since these may harm rather than help. Intervention studies (of which randomized controlled trials (RCTs) are the most important type, on the basis of quality of evidence available from them) take aetiological insights into action and provide the best evidence upon which to found clinical practice.</p> <p>In this chapter we will consider some of the more important factors in the design, conduct, analysis, and interpretation of RCTs.</p>","2003","2023-07-03 03:10:19","2023-07-03 03:10:19","","177–202","","","","","","","","","","","","","","","","","","","","Publisher: Oxford University Press Type: book-chapter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YU6BPM62","journalArticle","2003","Basu, S.; Biyani, C. S.; Puri, R.; Prescott, S.","Intravesical Bacillus Calmette–Guerin (BCG)—A Survey of Practice Patterns of Urologists Across Britain and Ireland","UroOncology","","1561-0950","10.1080/15610950310001630388","http://dx.doi.org/10.1080/15610950310001630388","","2003","2023-07-03 03:10:19","2023-07-03 03:10:19","","115–119","","3","3","","","","","","","","","","","","","","","","","Publisher: Informa UK Limited Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BZKJVB4E","journalArticle","2003","Karrison, Theodore G.; Huo, Dezheng; Chappell, Rick","A group sequential, response-adaptive design for randomized clinical trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(03)00092-8","http://dx.doi.org/10.1016/s0197-2456(03)00092-8","","2003","2023-07-03 03:10:19","2023-07-03 03:10:19","","506–522","","5","24","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTULTM5V","journalArticle","2003","Holman, Rebecca; Glas, Cees A. W.; Haan, Rob J. de","Power analysis in randomized clinical trials based on item response theory","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(03)00061-8","http://dx.doi.org/10.1016/s0197-2456(03)00061-8","","2003","2023-07-03 03:10:19","2023-07-03 03:10:19","","390–410","","4","24","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GSRQSQ77","journalArticle","2003","Wiebe, Samuel","Randomized Controlled Trials of Epilepsy Surgery","Epilepsia","","0013-9580","10.1046/j.1528-1157.44.s7.9.x","http://dx.doi.org/10.1046/j.1528-1157.44.s7.9.x","","2003","2023-07-03 03:10:19","2023-07-03 03:10:19","","38–43","","","44","","","","","","","","","","","","","","","","","Publisher: Wiley Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F94TYWR9","journalArticle","2002","Spruyt, L. L.; Siegfried, N.; Matchaba, P. T.; Volmink, J.","Bacillus Calmette-Guerin (BCG) vaccine for preventing tuberculosis","Cochrane Database of Systematic Reviews","","1465-1858","10.1002/14651858.cd003675","http://dx.doi.org/10.1002/14651858.cd003675","","2002","2023-07-03 03:10:19","2023-07-03 03:10:19","","","","","","","","","","","","","","","","","","","","","","Publisher: John Wiley & Sons, Ltd Type: reference-entry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UIUK28NH","journalArticle","2002","Phillips, R.; Ejere, H.; Preston, C.; Asiamah; E","Bacillus Calmette-Guerin (BCG) vaccine for preventing Buruli ulcer","Cochrane Database of Systematic Reviews","","1465-1858","10.1002/14651858.cd003413","http://dx.doi.org/10.1002/14651858.cd003413","","2002","2023-07-03 03:10:20","2023-07-03 03:10:20","","","","","","","","","","","","","","","","","","","","","","Publisher: John Wiley & Sons, Ltd Type: reference-entry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6PTKLD6T","journalArticle","2002","Bassi, PierFrancesco","BCG (Bacillus of Calmette Guerin) therapy of high-risk superficial bladder cancer","Surgical Oncology","","0960-7404","10.1016/s0960-7404(02)00008-7","http://dx.doi.org/10.1016/s0960-7404(02)00008-7","","2002","2023-07-03 03:10:20","2023-07-03 03:10:20","","77–83","","1","11","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RRNKT83A","journalArticle","2002","","Immunisation with bacillus calmette-guerin (BCG) vaccine enhances aortic atherosclerosis in the chronic low level hypercholesterolaemic rabbits","Atherosclerosis Supplements","","1567-5688","10.1016/s1567-5688(02)80198-2","http://dx.doi.org/10.1016/s1567-5688(02)80198-2","","2002","2023-07-03 03:10:20","2023-07-03 03:10:20","","108–108","","2","3","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RPJIHEHG","journalArticle","2002","SYLVESTER, RICHARD J.; MEIJDEN, ADRIAN P. M. van der; LAMM, DONALD L.","Intravesical Bacillus Calmette-Guerin Reduces the Risk of Progression in Patients with Superficial Bladder Cancer:","The Journal of Urology","","0022-5347","10.1097/00005392-200211000-00016","http://dx.doi.org/10.1097/00005392-200211000-00016","","2002","2023-07-03 03:10:20","2023-07-03 03:10:20","","1964–1970","","","","","","","","","","","","","","","","","","","","Publisher: Ovid Technologies (Wolters Kluwer Health) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ZXM48BH","journalArticle","2002","Basu, S.; Biyani, C. S.; Prescott, S.; Puri, R.","Intravesical Bacillus Calmette-Guerin (BCG) - a survey of the practise patterns of urologists accross the British Isles","European Urology Supplements","","1569-9056","10.1016/s1569-9056(02)80387-6","http://dx.doi.org/10.1016/s1569-9056(02)80387-6","","2002","2023-07-03 03:10:20","2023-07-03 03:10:20","","100–100","","1","1","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8UHE3KC2","journalArticle","2002","Mitsogiannis, Iraklis; Psaroudaki, Zoi; Serafetinides, Efrem; Paniara, Olga; Zervas, Anastasios; Mitropoulos, Dionisios","Effect of mitomycin-C (MMC) on bacillus Calmette-Guerin (BCG) growth ability in culture","European Urology Supplements","","1569-9056","10.1016/s1569-9056(02)80471-7","http://dx.doi.org/10.1016/s1569-9056(02)80471-7","","2002","2023-07-03 03:10:21","2023-07-03 03:10:21","","122–122","","1","1","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LLMUAMTM","journalArticle","2002","Smeeth, Liam; Ng, Edmond Siu-Woon","Intraclass correlation coefficients for cluster randomized trials in primary care","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(02)00208-8","http://dx.doi.org/10.1016/s0197-2456(02)00208-8","","2002","2023-07-03 03:10:21","2023-07-03 03:10:21","","409–421","","4","23","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
