"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"J43AI2RW","journalArticle","2020","Singh, M.; Bahurupi, Y.; Sharma, A.; Jain, B.; ...","COVID-19: No end to controversies","Journal of Medical …","","","","https://www.journaljme.org/article.asp?issn=2667-0720;year=2020;volume=1;issue=1;spage=38;epage=41;aulast=Singh","… new cases of COVID-19 in countries where BCG vaccination is … ” in treating COVID-19 patients and clinical trials are now being … of patients with different grades of COVID-19 infection. …","2020","2023-07-03 03:13:14","2023-07-03 03:13:14","","","","","","","","","","","","","","","","","","","","","","Publisher: journaljme.org Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4RI6QHVI","journalArticle","2020","Dolgikh, S.","Possible Covid-19/BCG Correlation: Factor Analysis","Preprint ResearchGate April","","","","https://www.researchgate.net/profile/Serge-Dolgikh/publication/340686786_Possible_Covid-19BCG_Correlation_Factor_Analysis/links/5e9a94bb299bf13079a25c8f/Possible-Covid-19-BCG-Correlation-Factor-Analysis.pdf","Based on a subset of Covid-19 Wave 1 cases at a time point near TZ+ 3m, we perform an analysis of the influencing factors for the epidemics impacts with several different statistical …","2020","2023-07-03 03:13:14","2023-07-03 03:13:14","","","","","","","","","","","","","","","","","","","","","","Publisher: researchgate.net Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMPJIJRE","journalArticle","2020","Syahniar, R.; Purba, M. B.; Bekti, H. S.; ...","Vaccines against Coronavirus Disease: Target Proteins, Immune Responses, and Status of Ongoing Clinical Trials.","Journal of Pure & …","","","","https://pdfs.semanticscholar.org/798f/3855afa59a6c7eff711cd0922f3508244f44.pdf","… trials for COVID-19 vaccines and discuss the immune responses in patients administered an adequate dosage to prevent COVID-19. … Until August 29, 2020, BCG and MMR vaccines …","2020","2023-07-03 03:13:14","2023-07-03 03:13:14","","","","","","","","","","","","","","","","","","","","","","Publisher: pdfs.semanticscholar.org Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YLXMMZDC","book","2020","Nguyen, L. C.; Bakerlee, C. W.; McKelvey, T. G.; Rose, S. M.; ...","Evaluating use cases for human challenge trials in accelerating COVID-19 vaccine development","","","","","https://osf.io/7gc4b/download","… They are likely to conduct large-scale phase 3 trials in regions with high COVID-19 … 2/3 trials testing whether the tuberculosis-targeted BCG vaccine confers protection against COVID-19.…","2020","2023-07-03 03:13:14","2023-07-03 03:13:14","","","","","","","","","","","","","osf.io","","","","","","","","","Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXKL6ISF","journalArticle","2020","Bhole, R. P.; Sarode, V. I.; Bonde, C. G.","Understanding and implementing alternative solutions to address the COVID-19 pandemic in the sense of public health emergencies.","European Review for …","","","","https://europeanreview.org/wp/wp-content/uploads/7485-7493.pdf","… available for COVID-19 prevention, though others are available in clinical trials. Scientists … In countries where the BCG vaccine is used, the frequency of COVID-19 cases is contrasted …","2020","2023-07-03 03:13:15","2023-07-03 03:13:15","","","","","","","","","","","","","","","","","","","","","","Publisher: europeanreview.org Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGTYSTBF","journalArticle","2020","Chen, W.","Promise and challenges in the development of COVID-19 vaccines","Human Vaccines &Immunotherapeutics","","","10.1080/21645515.2020.1787067","https://www.tandfonline.com/doi/abs/10.1080/21645515.2020.1787067","… COVID-19 vaccine R&D pipeline now includes >115 leading vaccine candidates with eight candidates in Phase 1 or 2 clinical trials … Calmette–Guérin (BCG) immunization policies might …","2020","2023-07-03 03:13:15","2023-07-03 03:13:15","","","","","","","","","","","","","","","","","","","","","","Publisher: Taylor &Francis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EHV7MJ8A","journalArticle","2020","Mushtaq, K.; Mushtaq, A.; Shad, M. A.; ...","Socio-demographic factors influencing case fatality rate of Covid-19: a review article","Biomed J Sci Tech …","","","","https://www.academia.edu/download/82069982/BJSTR.MS.ID.005277.pdf","… as population age structure, BCG vaccination, Malaria incidence … this low case fatality rate of covid-19, in low-income countries. … There are various drug trials for treatment of covid-19; …","2020","2023-07-03 03:13:15","2023-07-03 03:13:15","","","","","","","","","","","","","","","","","","","","","","Publisher: academia.edu Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KG23VEZ9","journalArticle","2020","Flanagan, K. L.; Best, E.; Crawford, N. W.; Giles, M.; ...","Progress and pitfalls in the quest for effective SARS-CoV-2 (COVID-19) vaccines","Frontiers in …","","","10.3389/fimmu.2020.579250","https://www.frontiersin.org/articles/10.3389/fimmu.2020.579250/full?utm_source=ground.news\&utm_medium=referral","… -Guérin (BCG); for example, BCG has been shown in three randomized trials to markedly … in countries where childhood BCG is routinely given have lower COVID-19 mortality have …","2020","2023-07-03 03:13:15","2023-07-03 03:13:15","","","","","","","","","","","","","","","","","","","","","","Publisher: frontiersin.org Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X6C9JC66","journalArticle","2020","Dhochak, N.; Singhal, T.; Kabra, S. K.; Lodha, R.","Pathophysiology of COVID-19: why children fare better than adults?","The Indian Journal of …","","","10.1007/s12098-020-03322-y","https://link.springer.com/article/10.1007/s12098-020-03322-y","… (BCG) vaccination have less COVID-19 related morbidity and mortality [55]. Following BCG … for clinical trials and administration of anti-viral therapies and vaccines (once available). …","2020","2023-07-03 03:13:15","2023-07-03 03:13:15","","","","","","","","","","","","","","","","","","","","","","Publisher: Springer Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S4P7NDEE","book","2020","SK, K.; Juul, S.; Nielsen, E. E.; Feinberg, J.; Siddiqui, F.; Ong, G.; ...","Vaccines to prevent COVID-19: a protocol for a living systematic review with network meta-analysis including individual patient data (The LIVING VACCINE …","","","","","https://europepmc.org/article/ppr/ppr233145","… to identify relevant randomized clinical trials. We will update the … trials comparing any vaccine aiming to prevent COVID-19 (… BCG vaccine BCG introduces weakened bacteria to trigger …","2020","2023-07-03 03:13:15","2023-07-03 03:13:15","","","","","","","","","","","","","europepmc.org","","","","","","","","","Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MJJYXZUJ","journalArticle","2020","Kumari, P.; Rawat, K.; Saha, L.","Pipeline pharmacological therapies in clinical trial for COVID-19 pandemic: a recent update","Current pharmacology reports","","","10.1007/s40495-020-00226-5","https://link.springer.com/article/10.1007/s40495-020-00226-5","… being studied in clinical trials for COVID-19 and discuss the present … of BCG vaccines in healthcare workers, while some recent studies do not favor the role of BCG vaccine in COVID-19…","2020","2023-07-03 03:13:15","2023-07-03 03:13:15","","","","","","","","","","","","","","","","","","","","","","Publisher: Springer Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"843ZWM4U","journalArticle","2020","Nagarajan, C.","In Search of a COVID-19 Vaccine","IOSR J Dent Med Sci","","","","https://www.researchgate.net/profile/N-Chitra/publication/341879866_In_Search_of_a_COVID-19_vaccine/links/5ed7d5f845851529452b0de4/In-Search-of-a-COVID-19-vaccine.pdf","… the mortality rate for COVID-19 is low, when compared to countries which do not need the BCG vaccine. Several countries are conducting phase 2/3 trials of the BCG vaccine to test its …","2020","2023-07-03 03:13:15","2023-07-03 03:13:15","","","","","","","","","","","","","","","","","","","","","","Publisher: researchgate.net Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TFGZ77SX","journalArticle","2020","Giovane, R. A.; Rezai, S.; Cleland, E.; ...","Current pharmacological modalities for management of novel coronavirus disease 2019 (COVID‐19) and the rationale for their utilization: a review","Reviews in Medical …","","","10.1002/rmv.2136","https://onlinelibrary.wiley.com/doi/abs/10.1002/rmv.2136","… and so far, there are no medications that have undergone large clinical trials that demonstrate … Vaccination using BCG against COVID-19 has been proposed, however human trials are …","2020","2023-07-03 03:13:15","2023-07-03 03:13:15","","","","","","","","","","","","","","","","","","","","","","Publisher: Wiley Online Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TQDBIB2W","journalArticle","2020","Patnaik, S.; Behera, J. R.; Nayak, M. K.; ...","COVID-19 in children: present and future perspective, an interim review","Journal of Child …","","","10.1055/s-0040-1714113","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0040-1714113","… population-based cohort from Israel does not support the idea that BCG vaccination in childhood has a protective effect against COVID-19 in adulthood.[78] But more clinical trials of this …","2020","2023-07-03 03:13:16","2023-07-03 03:13:16","","","","","","","","","","","","","","","","","","","","","","Publisher: thieme-connect.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63FSYEV3","journalArticle","2020","Intyre, K. M.; Lanting, P.; Deelen, P.; Wiersma, H.; Vonk, J. M.; ...","The Lifelines COVID-19 Cohort: a questionnaire-based study to investigate COVID-19 infection and its health and societal impacts in a Dutch population-based cohort","medRxiv","","","10.1101/2020.06.19.20135426.abstract","https://www.medrxiv.org/content/10.1101/2020.06.19.20135426.abstract","… COVID-19 cohort is currently being analysed to address the four goals of the project. The COVID-19 … to generate a symptom-based COVID-19 prediction model, as described above. The …","2020","2023-07-03 03:13:16","2023-07-03 03:13:16","","","","","","","","","","","","","","","","","","","","","","Publisher: medrxiv.org","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3I9GSF7C","journalArticle","2020","Analytica, Oxford","First COVID-19 vaccine may not end all distancing","Emerald Expert Briefings","","","10.1108/OXAN-DB252547","https://www.emerald.com/insight/content/doi/10.1108/OXAN-DB252547/full/html","… Some COVID-19 trials are expediting the process by organising them … trials. There are suggestions that existing vaccinations such as the MMR and BCG may be protective for COVID-19 …","2020","2023-07-03 03:13:16","2023-07-03 03:13:16","","","","","","","","","","","","","","","","","","","","","","Publisher: emerald.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2VB5MSNY","journalArticle","2020","Senoo, Y.; Suzuki, Y.; Takahashi, K.; ...","Prioritizing infants in a time of Bacille Calmette–Guérin vaccine shortage caused by premature expectations against COVID-19","… Journal of Medicine","","","10.1093/qjmed/hcaa179/33858912/hcaa179","https://academic.oup.com/qjmed/article-pdf/doi/10.1093/qjmed/hcaa179/33858912/hcaa179.pdf","… trials conducted on the efficacy of BCGV against COVID19,2–4 the expectation of the potential protective effect of BCGV against COVID-19 has … As a result, Japan BCG Laboratory, the …","2020","2023-07-03 03:13:16","2023-07-03 03:13:16","","","","","","","","","","","","","","","","","","","","","","Publisher: academic.oup.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TJ3XJMJ","journalArticle","2020","Pagliusi, S.; Jarrett, S.; Hayman, B.; Kreysa, U.; Prasad, S. D.; ...","Emerging manufacturers engagements in the COVID− 19 vaccine research, development and supply","Vaccine","","","","https://www.sciencedirect.com/science/article/pii/S0264410X20307957","… (BCG) could provide protection against COVID-19 [11] and this hypothesis is being tested in randomized clinical trials by at … BCG vaccine VPM1002 is in phase 3 study as part of COVID-…","2020","2023-07-03 03:13:16","2023-07-03 03:13:16","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QKX2LLF3","journalArticle","2020","Ogueke, C. C.; Ofoedu, C. E.","SARS-COV-2 AND COVID-19: INFECTION AND BCG INDUCED IMMUNITY.","International Journal of Public Health & …","","","","https://www.academia.edu/download/66071202/SARS_COV_2_AND_COVID_19_INFECTION_AND_BCG_INDUCED_IMMUNITY.pdf","… BCG or any other form of vaccination that can induce trained immunity as a useful tool to fight COVID-19, … There is however, need to test the hypothesis in clinical trials while we wait …","2020","2023-07-03 03:13:16","2023-07-03 03:13:16","","","","","","","","","","","","","","","","","","","","","","Publisher: academia.edu Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KQ3EFJ23","journalArticle","2020","Dhama, K.; Malik, Y. Singh; Rabaan, A. A.; ...","Special focus 'SARS-CoV-2/COVID-19: advances in developing vaccines and immunotherapeutics'","Human Vaccines & …","","","10.1080/21645515.2020.1847952","https://www.tandfonline.com/doi/full/10.1080/21645515.2020.1847952","… to combat COVID-19, many of which have advanced to different phases of clinical trials. … The article ‘BCG vaccine: a hope to control COVID-19 pandemic amidst crisis’ by Malik and …","2020","2023-07-03 03:13:16","2023-07-03 03:13:16","","","","","","","","","","","","","","","","","","","","","","Publisher: Taylor &Francis Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QB397NFT","journalArticle","2020","Koeken, VACM; Bree, LCJ de; ...","BCG vaccination in humans inhibits systemic inflammation in a sex-dependent manner","The Journal of …","","","","https://www.jci.org/articles/view/133935","… In this large cohort of healthy volunteers, we show that BCG vaccination enhances the capability of innate immune cells to respond with an antimicrobial response (assessed by cytokine …","2020","2023-07-03 03:13:16","2023-07-03 03:13:16","","","","","","","","","","","","","","","","","","","","","","Publisher: Am Soc Clin Investig Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AE5B4ZXL","journalArticle","2020","Mukherjee, R.","Global efforts on vaccines for COVID-19: Since, sooner or later, we all will catch the coronavirus","Journal of biosciences","","","10.1007/s12038-020-00040-7","https://link.springer.com/article/10.1007/s12038-020-00040-7","… Intriguingly, large-scale phase III randomized control trials have started in Australia and Netherlands to check for the effectiveness of the BCG vaccine, a live-attenuated strain of …","2020","2023-07-03 03:13:17","2023-07-03 03:13:17","","","","","","","","","","","","","","","","","","","","","","Publisher: Springer Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CSDH4GWF","journalArticle","2020","Rothan, H.; Acharya, A.; Reid, S. P.; Byrareddy, S.","Molecular Insights on the Pathophysiology and Treatment of COVID-19","Authorea Preprints","","","10.22541/au.158802234.45068181","https://www.authorea.com/doi/full/10.22541/au.158802234.45068181","… trials will provide more insight into the molecular mechanism of BCG vaccine-mediated protection against COVID-19… ongoing trials related to therapeutic intervention against COVID-19 …","2020","2023-07-03 03:13:17","2023-07-03 03:13:17","","","","","","","","","","","","","","","","","","","","","","Publisher: authorea.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8MEQFPJN","journalArticle","2020","Bree, LCJ de; Mourits, V. P.; ...","Circadian rhythm influences induction of trained immunity by BCG vaccination","The Journal of …","","","","https://www.jci.org/articles/view/133934","… that BCG possesses general immune modulatory properties (6). Epidemiological data and randomized trials have shown that BCG … In these trials, a reduced incidence of respiratory …","2020","2023-07-03 03:13:17","2023-07-03 03:13:17","","","","","","","","","","","","","","","","","","","","","","Publisher: Am Soc Clin Investig Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZM67GLN","journalArticle","2020","Carvalho, F. L. F.; Galloway, L. A. S.; Saoud, R.; ...","Considerations about non-metastatic bladder cancer management during the covid-19 pandemic","Bladder …","","","","https://content.iospress.com/articles/bladder-cancer/blc200311","… BCG therapy is the standard-of-care for high-risk NMIBC patients. Several clinical trials and meta-analyses have shown that intravesical BCG … shows that maintenance BCG therapy has …","2020","2023-07-03 03:13:17","2023-07-03 03:13:17","","","","","","","","","","","","","","","","","","","","","","Publisher: content.iospress.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4JRMF6UY","journalArticle","2020","Bhatt, A.","Real-world data in COVID-19 pandemic: An essential unmet health-care need","Perspectives in Clinical Research","","","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7513788/","… for COVID-19. In a retrospective cohort study of 1438 hospitalized American patients with … the idea of protective effect of childhood BCG vaccination against COVID-19 in adulthood. …","2020","2023-07-03 03:13:17","2023-07-03 03:13:17","","","","","","","","","","","","","","","","","","","","","","Publisher: ncbi.nlm.nih.gov Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7PLKKA6M","journalArticle","2020","Bourkhissi, L.; Fakiri, K. E. L.; Nassih, H.; ...","<? covid19?> Laboratory abnormalities in children with novel Coronavirus Disease 2019","Clinical Medicine …","","","10.1177/1179556520955177","https://journals.sagepub.com/doi/abs/10.1177/1179556520955177","… The predominance of the asymptomatic and mild forms of COVID-19 in our cohort can reinforce the hypotheses suggesting that BCG vaccine’s immunomodulatory properties can …","2020","2023-07-03 03:13:17","2023-07-03 03:13:17","","","","","","","","","","","","","","","","","","","","","","Publisher: journals.sagepub.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXXSRRZX","journalArticle","2020","Benani, A.; Mkaddem, S. Ben","Mechanisms underlying potential therapeutic approaches for COVID-19","Frontiers in Immunology","","","10.3389/fimmu.2020.01841","https://www.frontiersin.org/articles/10.3389/fimmu.2020.01841/full","… the COVID-19 pandemic, several clinical trials are in the pipeline. The current clinical trials … The Bacillus Calmette-Guerin (BCG) vaccine against tuberculosis has been demonstrated …","2020","2023-07-03 03:13:17","2023-07-03 03:13:17","","","","","","","","","","","","","","","","","","","","","","Publisher: frontiersin.org Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9YADDUSR","journalArticle","2020","Hossein-Khannazer, N.; Shokoohian, B.; ...","Novel therapeutic approaches for treatment of COVID-19","Journal of Molecular …","","","10.1007/s00109-020-01927-6","https://link.springer.com/article/10.1007/s00109-020-01927-6","… that BCG vaccination … BCG vaccination to prevent COVID-19 because there is still no direct evidence that it can protect against SARS-CoV-2 infection, and all related clinical trials are …","2020","2023-07-03 03:13:17","2023-07-03 03:13:17","","","","","","","","","","","","","","","","","","","","","","Publisher: Springer Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DLTUKBJX","journalArticle","2020","Kalyuzhin, O. V.; Andronova, T. M.; Karaulov, A. V.","BCG, muramylpeptides, trained immunity (part I): linkages in the light of the COVID-19 pandemic","Terapevticheskii arkhiv","","","","https://ter-arkhiv.ru/0040-3660/article/view/60297","… Two Randomized Controlled Trials of Bacillus Calmette-Guérin Vaccination to … the COVID-19 pandemic: A structured summary of the study protocols for two randomised controlled trials. …","2020","2023-07-03 03:13:17","2023-07-03 03:13:17","","","","","","","","","","","","","","","","","","","","","","Publisher: ter-arkhiv.ru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59H8XYQJ","journalArticle","2020","Dolgikh, S.","Covid-19 vs BCG Universal Immunization: Statistical Significance at Six Months of Exposure","medRxiv","","","10.1101/2020.09.06.20189423.abstract","https://www.medrxiv.org/content/10.1101/2020.09.06.20189423.abstract","… BCG immunization and milder Covid-19 scenarios proposed in the earlier studies. With the data accumulated to date the statistical significance of the BCG … an early-age BCG exposure. …","2020","2023-07-03 03:13:18","2023-07-03 03:13:18","","","","","","","","","","","","","","","","","","","","","","Publisher: medrxiv.org","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CKTYKBQQ","journalArticle","2020","Qayyumi, B.; Singh, A.; Tuljapurkar, V.; ...","Management of COVID-19: A brief overview of the various treatment strategies","Cancer Research …","","","","https://journals.lww.com/crst/Fulltext/2020/03020/Management_of_COVID_19__A_brief_overview_of_the.11.aspx","… are no randomized controlled trials in patients with COVID-19. … (BCG) has been recommended for the treatment of COVID-19.[ … to start BCG trials in patients with COVID-19 in India.[ 73 ] …","2020","2023-07-03 03:13:18","2023-07-03 03:13:18","","","","","","","","","","","","","","","","","","","","","","Publisher: journals.lww.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6NSWYPBD","journalArticle","2020","Market, M.; Angka, L.; Martel, A. B.; Bastin, D.; ...","Flattening the COVID-19 curve with natural killer cell based immunotherapies","Frontiers in …","","","10.3389/fimmu.2020.01512","https://www.frontiersin.org/articles/10.3389/fimmu.2020.01512/full?\&utm_source=Email_to_authors_\&utm_medium=Email\&utm_content=T1_11.5e1_author\&utm_campaign=Email_publication\&field=\&journalName=Frontiers_in_Immunology\&id=556782","… this a compelling strategy against COVID-19 that warrants thorough investigation in randomized controlled trials (209, 210). The BCG vaccine is undergoing clinical trials in healthcare …","2020","2023-07-03 03:13:18","2023-07-03 03:13:18","","","","","","","","","","","","","","","","","","","","","","Publisher: frontiersin.org Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6LR4NU99","journalArticle","2020","Belizário, J. E.","Trained innate immunity, COVID-19 therapeutic dilemma, and fake science","Clinics","","","","https://www.scielo.br/j/clin/a/4dw7qNZnhSLDsJ5Vx6ZcbJN/?lang=en","… Various clinical trials are underway to evaluate trained immunity through BCG vaccination … to evaluate the therapeutic effects of BCG and chloroquine in COVID-19—need to continue to …","2020","2023-07-03 03:13:18","2023-07-03 03:13:18","","","","","","","","","","","","","","","","","","","","","","Publisher: SciELO Brasil Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMNKIKC4","journalArticle","2020","Pious, N.; Ingole, S.","Race for covid-19 vaccine","Trends in Biomaterials &Artificial Organs","","","","https://www.researchgate.net/profile/Neetha-Pious/publication/344329734_Race_for_COVID-19_Vaccine/links/5f68ae73a6fdcc0086320d2b/Race-for-COVID-19-Vaccine.pdf","… COVID-19 [31]. Several randomised controlled trials are being conducted on potential effect of BCG … [32,33,34], measles vaccine [35] and oral polio vaccines in managing COVID19 [36]. …","2020","2023-07-03 03:13:18","2023-07-03 03:13:18","","","","","","","","","","","","","","","","","","","","","","Publisher: researchgate.net Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RGZVGEJA","journalArticle","2020","Manickam, C.; Sugawara, S.; Reeves, R. K.","Friends or foes? The knowns and unknowns of natural killer cell biology in COVID-19 and other coronaviruses in July 2020","PLoS pathogens","","","","https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008820","… of BCG vaccination in the reduction of COVID-19 infections … built on COVID-19 data from countries with or without BCG … for COVID-19 patients and is recruiting for Phase I and II trials (…","2020","2023-07-03 03:13:18","2023-07-03 03:13:18","","","","","","","","","","","","","","","","","","","","","","Publisher: journals.plos.org Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U534TW5D","journalArticle","2020","Deshpande, S.; Balaji, S.","MMR vaccine and COVID-19: a myth or a low risk-high reward preventive measure?","Indian Pediatrics","","","","https://www.indianpediatrics.net/aug2020/773.pdf","… immunity offered by BCG and MMR vaccines, well-designed controlled studies are needed, before considering MMR vaccination as a low risk-high reward tool to prevent COVID-19. …","2020","2023-07-03 03:13:18","2023-07-03 03:13:18","","","","","","","","","","","","","","","","","","","","","","Publisher: indianpediatrics.net Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S7FDG6IH","journalArticle","2020","Weerasuriya, C. K.; Clark, R. A.; White, R. G.; ...","New tuberculosis vaccines: advances in clinical development and modelling","Journal of internal …","","","10.1111/joim.13197","https://onlinelibrary.wiley.com/doi/abs/10.1111/joim.13197","… trials aim to investigate the safety and immunogenicity of aerosolized compared with intramuscular delivery in BCG-… The COVID-19 pandemic is likely to have implications for TB …","2020","2023-07-03 03:13:19","2023-07-03 03:13:19","","","","","","","","","","","","","","","","","","","","","","Publisher: Wiley Online Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GQF7KRIX","journalArticle","2020","Podile, A. R.; Basu, A.","Opportunities, challenges and directions in science and technology for tackling COVID-19","Transactions of the Indian National Academy of …","","","10.1007/s41403-020-00111-z","https://link.springer.com/article/10.1007/s41403-020-00111-z","… were validated in clinical trials. There is not enough evidence that the BCG vaccine can provide immunity against the COVID-19 virus infection. Clinical trials addressing this question …","2020","2023-07-03 03:13:19","2023-07-03 03:13:19","","","","","","","","","","","","","","","","","","","","","","Publisher: Springer Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R2S73K3F","journalArticle","2020","Toyoshima, Y.; Nemoto, K.; Matsumoto, S.; ...","SARS-CoV-2 genomic variations associated with mortality rate of COVID-19","Journal of human …","","","","https://www.nature.com/articles/s10038-020-0808-9","… -vaccinated countries into subgroups according to the strains of BCG vaccine, we observed some differences in the fatality rates among the countries by different strains of BCG vaccine, …","2020","2023-07-03 03:13:19","2023-07-03 03:13:19","","","","","","","","","","","","","","","","","","","","","","Publisher: nature.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3IZ4I5L","journalArticle","2020","Merlin, S.; Melvin, S.; Doudou, D.; ...","A review of COVID-19 vaccines in development: 6 months into the pandemic","The Pan African …","","","","https://search.proquest.com/openview/6196d5ff806e7bf0fe10db40b4b83727/1?pq-origsite=gscholar\&cbl=2045576","… trial using BCG. Other live attenuated TB vaccines candidates in clinical trials [37] are VPM1002, [38] derived from BCG, or MTBVAC derived from M. tuberculosis. Like BCG, these could …","2020","2023-07-03 03:13:19","2023-07-03 03:13:19","","","","","","","","","","","","","","","","","","","","","","Publisher: search.proquest.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
